source,concept,description
https://www.yok.gov.tr/iletisim/sss/13/4,Türkiye'de staj yapmak isteyen yabancı uyruklu öğrenciler için uygulanan herhangi bir prosedür var mıdır?,"Yurdumuzdaki staj işlemleri, Türkiye'deki yükseköğretim kurumlarında eğitim gören lisans ve önlisans öğrencileri ile Türkiye'deki kurum ve kuruluşları kapsamaktadır. Staj yapacak kişinin eğitim gördüğü yükseköğretim kurumu ile staj yapmak istediği ülkedeki kurum arasında bir protokol gerçekleştirildiğinde, kişi istediği yerde staj yapabilir. Fakat, bu işlemlerin Kurulumuzla herhangi bir ilgisi bulunmamaktadır."
https://www.yok.gov.tr/iletisim/sss/13/5,Yükseköğretim kurumları arasında yatay geçiş hangi dönemlerde yapılmaktadır?,"Önlisans derecesi verilen diploma programlarında yatay geçiş kontenjanları ile başvuru ve değerlendirme takvimi ikinci yarıyıl için Ocak ayı, üçüncü yarıyıl için ise Temmuz ayı içinde ilan edilir. Lisans derecesi verilen diploma programlarında; dört yıllık eğitim verenlerde ikinci ve üçüncü sınıfları için, beş yıllık eğitim verenlerde ikinci, üçüncü ve dördüncü sınıflar için, altı yıllık eğitim verenlerde ikinci, üçüncü, dördüncü ve beşinci sınıflar için yatay geçiş kontenjanları ile başvuru ve değerlendirme takvimi Temmuz ayı içinde ilan edilir. İlgili dönemler için ilan edilen yatay geçiş kontejanları ile başvuru-değerlendirme takvimleri Yükseköğretim Kurulu'nun www.yok.gov.tr adresinden takip edilebilir. Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift  Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için href=""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/13/6,Farklı programlar arasında kurumlararası yatay geçiş yapılabilir mi?,"Kurumlar arası yatay geçiş yükseköğretim kurumlarının aynı düzeydeki eşdeğer diploma programları arasında ve Yükseköğretim Kurulu tarafından yayınlanan kontenjanlar çerçevesinde yapılır. Farklı programlar arasında kurumlararası yatay geçiş yapmak mümkün değildir. Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift  Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için  ""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/13/7,Yurt dışındaki okullara özel yetenek sınavı ile kayıt yaptıranlar yatay geçiş yapabilir mi?,"KKTC dahil, yurtdışındaki herhangi bir yükseköğretim programına özel yetenek sınavıyla kayıt yaptıran öğrencilerin yurtiçinde bulunan yükseköğrtim kurumlarına yatay geçiş yapması mümkün değildir. Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için href=""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/13/8,Ön lisans mezunları dikey geçişle hangi programlara geçiş yapabilir?,"Konuyla ilgili href=""http://www.osym.gov.tr""  başkanlığının internet sitesinden gerekli bilgiyi alabirisiniz."
https://www.yok.gov.tr/iletisim/sss/13/9,Dikey Geçiş Sınavı Kontenjanları artırılacak mı?,"Meslek Yüksekokulları ve Açıköğretim Önlisans Programları Mezunları'nın Lisans Öğrenimine Devamları hakkındakı yönetmeliğin 5 maddesinde ""Meslek Yüksekokulu ve Açıköğretim Önlisans mezunlarından Örgün Öğretim ve Açıköğretim Lisans programlarına dikey geçiş yapmak üzere başvurma şartlarını taşıyanlar için hangi lisans programlarının açılacağı, açılacak lisans programlarına Meslek Yüksekokulları ve Açıköğretimin hangi programını bitirenlerin başvurabileceği, bu programların kontenjanları ve programlara yapılacak yerleştirmede kullanılacak puan türleri, dikey geçiş yapılacak üniversitelerin görüş ve önerileri dikkate alınarak Yükseköğretim Kurulunca belirlenir ve ilan edilir."" hükmü yer almakta olup konuyla ilgili olarak eklenecek başka bir husus bulunmamaktadır."
https://www.yok.gov.tr/iletisim/sss/13/10,Dikey Geçiş Sınavı ile lisans tamamlama programlarına yerleşen öğrenciler hangi sınıftan başlayacaklar ve ders muafiyetleri nasıl yapılacak?,"2547 sayılı Kanun'un 18/b-5 maddesi uyarınca, öğrencilerin kabulü, ders intibakları, çıkarılmaları ile eğitim-öğretim ve sınavlara ait işlemler hakkında karar verme yetkisi yükseköğretim kurumlarının ilgili yönetim kurullarına ait bulunmaktadır."
https://www.yok.gov.tr/iletisim/sss/14/1,"Ders intibakı, sınav sistemi, devam durumu vb. sorunlarda şikayetlerimizi nereye ileteceğiz?","2547 sayılı Yükseköğretim Kanunu'nun 18/b-5 maddesi uyarınca, ""Öğrencilerin kabulü, ders intibakları ve çıkarılmaları ile eğitim öğretim ve sınavlar konusunda karar verme yetkisi"" yükseköğretim kurumlarının ilgili yönetim kurullarına, 15/b-4 maddesi uyarınca da ""fakülte, enstitü ve yüksekokul yönetim kurulu kararlarına yapılacak itirazları inceleyerek kesin karara bağlama yetkisi"" de Üniversite Yönetim Kuruluna ait bulunmaktadır. ""http://mevzuat.basbakanlik.gov.tr ile ilgili mevzuat için tıklayınız."
https://www.yok.gov.tr/iletisim/sss/14/2,Öğrenim süresi sınırlamasının kaldırılması ne anlama gelmektedir?,"2547 Sayılı Yükseköğretim Kanunu'nun 44. Maddesinde yapılan değişikliğin ardından Bir yıl süreli yabancı dil hazırlık sınıfı hariç, kayıt olduğu programa ilişkin derslerin verildiği dönemden başlamak üzere, her dönem için kayıt yaptırıp yaptırmadığına bakılmaksızın önlisans programlarını azami dört yıl, lisans programlarını azami yedi yıl, lisans ve yüksek lisans derecesini birlikte veren programları azami dokuz yıl, yüksek lisans programını azami üç yıl, doktora programını ise azami altı yıl içinde başarı ile tamamlayarak mezun olamayanlar, bu Kanunun 46 ncı maddesinde belirtilen koşullara göre ilgili döneme ait öğrenci katkı payı veya öğrenim ücretlerini ödemek koşulu ile öğrenimlerine devam etmek için kayıt yaptırabilmektedir. Öğrenim süresi sınırlaması kaldırıldığı için yükseköğretim kurumuna bir kez kayıt yaptıran öğrencinin başarısızlık, devamsızlık ve katkı payını/öğrenim ücretini yatırmama gerekçeleriyle ilişiğinin kesilmesi mümkün değildir. ""http://mevzuat.basbakanlik.gov.tr İlgili mevzuat için tıklayınız."
https://www.yok.gov.tr/iletisim/sss/14/3,"Kendi istekleriyle yükseköğretim kurumunda ilişiğini kestirenler, istedikleri zaman öğrenimlerine geri dönebilir mi?","25 Şubat 2011 tarihinden itibaren katkı payını/öğrenim ücretini yatırmama, başarısızlık, devamsızlık nedenleriyle öğrencinin ilişiği kesilememekle birlikte, yükseköğretim kurumundan kendi isteğiyle ilişiğini kesenlerin eğitimlerine geri dönmeleri mümkün değildir. <a href=""http://mevzuat.basbakanlik.gov.tr İlgili mevzuat için tıklayınız."
https://www.yok.gov.tr/iletisim/sss/14/4,Askeri okullar ve polis akademisinden atılma uygulaması devam ettiğine göre bundan sonra sadece bu okulları kapsayan af çıkması mümkün mü?,"Yükseköğretim kurumlarıyla ilişkileri kesilen öğrencilerin öğrenimlerine geri dönmeleri için yasal düzenleme yapılması gerekmekte olup, bu konu Türkiye Büyük Millet Meclisi'nin yetkisindedir."
https://www.yok.gov.tr/iletisim/sss/14/5,Çift anadal ve yandal programlarında da başarı şartı ve öğrenim süresi sınırlaması kaldırıldı mı?,"Çift Anadal ve Yan Dal Programları, başarı şartlarına bağlı programlar olup, ilgili yönetmelikte yer alan başarı şartlarını sağlamayan, süresi içerisinde bu programları tamamlamayan öğrencilerin bu programlarla ilişiği kesilmektedir. Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift  Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/14/6,Azami öğrenim süresini aşmış ve/veya herhangi bir gerekçeyle kaydını yenilemeyen öğrencilerin statüleri ne olacak?,"Azami öğrenim süresini aşan bir öğrenci 2547 Sayılı Kanunun 46 ncı maddesinde belirtilen koşullara göre ilgili döneme ait öğrenci katkı payı veya öğrenim ücretlerini ödemek koşulu ile öğrenimlerine devam etmek için kayıt yaptırabilir. Bu durumda, ders ve sınavlara katılma ile tez hazırlama hariç, öğrencilere tanınan diğer haklardan yararlandırılmaksızın öğrencilik statüleri devam eder. Herhangi bir gerekçeyle kayıt yenilemeyen öğrenci, kayıt yaptırmadığı dönemlerde öğrencilere tanınan haklardan (öğrenci belgesi, askerlik tecili vb) faydalanamaz. Bu durumdaki öğrencilerin daha sonraki dönemlerde kayıt yaptırması durumunda kayıt yaptırmadığı dönemlerin öğrenim ücreti talep edilmez. Her dönem için kayıt yaptırıp yaptırmadığına bakılmaksızın, mevcut yıla ait öğrenci katkı payı ve öğrenim ücreti hesaplanarak alınır ancak kayıt yaptırılmayan dönemler azami süre hesaplanmasında dikkate alınır. İlgili mevzuat için href=""http://mevzuat.basbakanlik.gov.tr/."
https://www.yok.gov.tr/iletisim/sss/14/7,"Zorunlu durumlar için ""kayıt dondurma"" uygulaması devam etmekte midir?","Öğrencilerin geçerli bir mazereti olması ve bu mazeretin ilgili yükseköğretim kurumunun yönetim kurulu tarafından kabul edilmesi durumunda ""kayıt dondurma"" yapılabilmektedir. Kayıt dondurularak geçirilen süre, azami süreden sayılmamaktadır."
https://www.yok.gov.tr/iletisim/sss/14/8,"Tek ders sınavı, ek sınav, bütünleme sınavları gibi uygulamalar devam edecek mi?","2547 Sayılı Kanun'un 44. maddesinde yapılan değişikliklerin ardından: Halen sınav hakkı tanınan öğrencilerin bu haklarını 2012-2013 eğitim-öğretim yılı sonuna kadar kullanmasına; 5806 sayılı Kanun'dan yararlanarak, öğrenime dönmüş ve sınav hakkı kullanan öğrencilerin sınav hakkını kullanmasına, bu öğrencilerden öğrencilik statüsü kazanamayanların 6111 sayılı Kanunla öğrencilik statüsü kazanmasına ve bu kanuna tabi olmasına; 6111 sayılı Kanun'dan önce sınav hakkı tanınmamış öğrencilerin mevcut uygulamaya dahil olmasına karar verilmiştir. Bu konularda karar verme yetkisi yükseköğretim kurumlarının ilgili yönetim kurullarına aittir."
https://www.yok.gov.tr/iletisim/sss/14/9,"Üniversitelerde görülen yüksek lisans veya doktora öğrenimlerinin Genelkurmay Başkanlığı (Kara, Deniz ,Hava vb.) kuvvetleri personeli açısından devamı veya eşdeğerliği var mıdır?","Genelkurmay Başkanlığı (Kara, Deniz ,Hava vb.) Kuvvetleri personeli kıdem alabilmek için yüksek lisans veya doktora devamı veya Temin Yetiştirme Planında belirtilen Program ve bölüm eşdeğerliği için ders ve transkript içerikleri Üniversitelerarası Kurul Başkanlığına gönderilerek(Meslek Komisyonu) incelenme aşamasından sonra tekrar rapor halinde Yükseköğretim Kuruluna gönderilerek, YÖK Yürütme Kurulu toplantısında;2547 sayılı Kanunun 43/b maddesi uyarınca görüşülüp karar bağlanmaktadır. Konu ile ilgili merci veya kişiler bilgilendirilmektedir."
https://www.yok.gov.tr/iletisim/sss/14/10,Bir önceki yıl yapılan ÖSYS ile herhangi bir programa yerleştirilen öğrenci kayıt yaptırırsa/yaptırmazsa/sildirirse AOBP katsayısı değişir mi?,"Yurdumuzda uygulanmakta olan Öğrenci Seçme ve Yerleştirme Sistemi'ne göre Ağırlıklı Ortaöğretim Başarı Puanlarının yerleştirme puanlarına katkısı, adayların bir önceki yılda bir yükseköğretim programına yerleştirilmiş olup olmamalarına göre farklı olmaktadır. Bir önceki yıl, kontenjansız açıköğretim programları hariç bir yükseköğretim programına merkezi yerleştirmeyle(Ek Yerleştirme dahil) veya özel yetenek sınavıyla kayıt hakkı kazanmış adaylar, kayıt yaptırmamış veya kayıtlarını sildirmiş olsalar bile, YGS/LYS'lere girdikleri takdirde AOBP'lerinin çarpılacağı katsayılar yarı yarıya düşecektir."
https://www.yok.gov.tr/iletisim/sss/15/1,Teknik Eğitim Fakültesi Mezunlarına mühendislik tamamlama programları ne zaman açılacak?,"Teknik Öğretmenler İçin Düzenlenecek Mühendislik Programlarının Uygulama Esas ve Usulleri Yönetmeliği'nin 6. Maddesi ""Tamamlama programlarının süresi iki yarıyıldır. Ancak, programının açılacağı üniversitenin rektörünün önerisi dikkate alınarak Yükseköğretim Yürütme Kurulunca belirlenir."" hükmünü taşımaktadır. Yükseköğretim Kurulumuz tarafından Teknik Öğretmenler için mühendislik tamamlama programlarına giriş çalışmaları sonuçlandırılmıştır. Bu çerçevede teknik öğretmen unvanını alanlar için mühendislik tamamlama programına giriş sınavı yapılmaktadır.Teknik öğretmen unvanını alanlar için Mühendislik Tamamlama Programına Giriş Sınavına başvuru yapabilecek alanlara ilişkin liste ÖSYM tarafından yayımlanan kılavuzda yer almakta olup, diğer Teknik Öğretmen Unvanı alan alanlar için çalışmalar Kurulumuz tarafından sürdürülmektedir. Mühendislik Tamamlama Programına Giriş Sınavına başvuru yapabilen adayların  ÖSYM tarafından yayımlanan kılavuzda yer alan üniversitelere göre tercih yapacaklar ve yine ÖSYM tarafından yerleştirme işlemi yapılacaktır."
https://www.yok.gov.tr/iletisim/sss/15/2,Özürlü öğrencilere ders muafiyeti uygulanmakta mıdır?,"23/02/1990 tarihli Yürütme Kurulu toplantısında alınan; özürlü öğrenciler için özürleri ile doğrudan ilgili olan derslerden; ders seçmeli ise başka bir dersi seçmesi, ders zorunlu ise, öğrencilerin bu derslerden muaf tutulması hususunda ilgili yönetim kurulunca 2547 sayılı Kanun'un 2880 sayılı Kanun'la değişik 18/b-5 maddesi uyarınca karar alınmasının uygun olduğuna ilişkin karar 21/07/2006 tarihli Yükseköğretim Genel Kurul toplantısında yeniden görüşülmüş ve anılan kararın aynen uygulanmasına devam edilmesi hususunda verilen karar 08/10/2009 tarihli Yükseköğretim Genel Kurul toplantısında yeniden incelenerek, 5378 Sayılı Kanun'da ""Hiçbir gerekçeyle özürlülerin eğitim alması engellenemez. Özürlü çocuklara, gençlere ve yetişkinlere, özel durumları ve farklılıkları dikkate alınarak bütünleştirilmiş ortamlarda ve özürlü olmayanlarla eşit eğitim imkanı sağlanır."" hükmü ile yükseköğretim programlarında verilen mesleki yeterliklerin tam olarak kazanılabilmesi için 21/07/2006 tarihli YÖK Genel Kurul Kararı'nın iptal edilmesine, engelli öğrencilerin başvurmaları halinde öğrenciye varsa başvurdukları dersin eşdeğerinin verilmesinin sağlanmasına, bunun sağlanamaması durumunda ise ders programının bu konuda gelişen program ve teknik kullanılarak öğrenciye uyarlanmasına karar verilmiştir."
https://www.yok.gov.tr/iletisim/sss/15/3,Özürlü öğrencilere yatay geçiş ve özel öğrenci konusunda uygulanan kolaylıklar var mıdır?,"Özürlü öğrenciler için uygulanmakta olan ayrı bir hüküm bulunmayıp, yurdumuzda bulunan yükseköğretim kurumları arasındaki yatay geçişler, 24/04/2010 tarih ve 27561 sayılı Resmi Gazete'de yayınlanarak yürürlüğe giren Yükseköğretim Kurumlarında Ön Lisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlararası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik hükümleri uyarınca yapılmaktadır. 2547 sayılı Yükseköğretim Kanunu'nun 18/b-5 maddesi uyarınca, öğrencilerin kabulü, ders intibakları ve çıkarılmaları ile eğitim-öğretim ve sınavlar konusunda karar verme yetkisi yükseköğretim kurumlarının ilgili yönetim kurullarına, 15/b-4 maddesi uyarınca da fakülte, enstitü ve yüksekokul yönetim kurulu kararlarına yapılacak itirazları inceleyerek kesin karara bağlama yetkisi de Üniversite Yönetim Kuruluna ait bulunmaktadır. Ayrıca söz konusu yönetmeliğin ""Değişim programları ve özel öğrenci olarak ders alma"" bölümünün 22. maddesinde ""(1) Yurt içinde veya yurt dışında bir yükseköğretim kurumuna kayıtlı olan öğrencinin, ulusal ve uluslararası öğrenci değişim programları kapsamında veya özel öğrenci olarak aynı düzeyde başka bir yükseköğretim kurumundan aldığı ders veya uygulamaların kredileri, ilgili yönetim kurulu kararı ile kayıtlı olduğu diploma programındaki yükümlülüklerinin yerine sayılabilir. (2) Öğrencinin özel öğrencilikte ve değişim programında geçirdiği süre, öğretim süresine dâhildir. (3) Öğrencinin özel öğrenci olarak veya değişim programına katılarak aldığı derslerin kredisinin toplamı, kayıtlı olduğu programın toplam kredisinin 1/3'ünden fazla olamaz. (4) Özel öğrencilikte ve değişim programındaki öğrenciler katkı payını kayıtlı olduğu yükseköğretim kurumuna öder. (5) Özel öğrenci olarak yaz okullarına katılacak öğrenciler, yaz okulu ücretini dersi aldıkları yükseköğretim kurumuna öderler. (6) Öğretim dili Türkçe olan programlarda öğrenim gören öğrencilerin öğretim dili yabancı dil olan programlardan da ders alabilmeleri için yabancı dil düzeylerinin yeterli olduğunu belgelemeleri gerekir."" hükmü yer almaktadır. Konu ile ilgili olarak ilgili yükseköğretim kurumuna başvurmanız gerekmektedir."
https://www.yok.gov.tr/iletisim/sss/15/4,Üniversitede okuyan özürlü öğrenci sayılarına nasıl ulaşabilirim?,"Özürlü öğrenci sayıları ile ilgili bilgiler Kurulumuzda bulunmamakta olup, ilgili yükseköğretim kurumuna başvurmanız gerekmektedir."
https://www.yok.gov.tr/iletisim/sss/15/5,Özürlü öğrenciler için TUS ve DUD sınavlarına ilişkin herhangi bir yönetmelik maddesi var mıdır?,"Söz konusu ""http://www.yok.gov.tr/content/view/473"" yönetmelikte engelli öğrencilere ilişkin bir madde bulunmamaktadır."
https://www.yok.gov.tr/iletisim/sss/15/6,Üniversitede okuyan özürlü öğrencilere burs sağlanmakta mıdır?,Kurulumuzca herhangi bir maddi yardım yapılmamaktadır. Konu ile ilgili olarak kamu kurum ve kuruluşlarınca veya özel kuruluşlarca basın yolu ile verilen burs ilanlarının takip edilmesinde yarar görülmektedir.
https://www.yok.gov.tr/iletisim/sss/15/7,Milli sporcuların yerleştirme işlemleri nasıl ve ne zaman gerçekleştirilmektedir?,"Spor dallarında yetenekli ve üstün başarılı adaylar, spor alanlarında yükseköğretim programlarına yerleştirilirken, bu adayların ağırlıklı ortaöğretim başarı puanları, Yükseköğretim Kurulunun belirleyeceği bir katsayı ile çarpılarak YGS puanlarına eklenecektir. Bu uygulamadan yararlanabilmek için Olimpiyat Oyunları, Dünya Şampiyonası, Avrupa Şampiyonası, Akdeniz Oyunları, Karadeniz Oyunları, Güney Doğu Avrupa Ülkeleri Oyunları, Üniversiade Oyunları, Dünya ve Avrupa Gençlik Olimpik Festivali ile Dünya Askerî Oyunlarında 1., 2. veya 3.'lük kazanılması gerekir. Bu adaylar, merkezî yerleştirme dışında, YGS puanları, Ağırlıklı Ortaöğretim Başarı puanları, yükseköğretim programlarının kontenjanları ve adayların tercihleri göz önünde tutulmak suretiyle ÖSYM'ce yerleştirilecektir. Spor ile ilgili alanlarda bir yükseköğretim programında okumak isteyenlerin, Başbakanlık Gençlik ve Spor Genel Müdürlüğünden veya özerk spor federasyonlarından alacakları/aldıkları Milli Sporcu Belgelerinin asıllarını veya noter tasdikli örneğini bir dilekçe ekinde ÖSYM'ye göndermeleri gerekmektedir."
https://www.yok.gov.tr/iletisim/sss/15/8,Yabancı uyruklu iken sonradan T.C vatandaşlığına da geçen çift uyruklular yurtdışından öğrenci kabul kontenjanlarına başvurabilirler mi?,"Yabancı uyruklu iken sonradan T.C vatandaşlığına da geçen ve çift uyrukluların lise eğitimlerini Türkiye'de veya yurt dışında alıp almadıklarına bakılmaksızın yurtdışından öğrenci kabulü kontenjanlarına ilgili üniversitenin kabul kriterlerini sağlamaları şartıyla başvurabilmektedirler. Ayrıca söz konusu adaylar T.C uyruğunun bulunması nedeniyle YGS/LYS'ye de katılabilmektedirler. Yurt dışından öğrenci kabulu ile ilgili kriterler için ""http://www.yok.gov.tr/content/view/35/71/"" ."
https://www.yok.gov.tr/iletisim/sss/15/9,Mezun olduğum bölüm veya program başvurduğum kurum için talep edilen program veya bölüme eşdeğer midir?,"Yükseköğretim kurumlarımız bünyesinde fakülte adı ayrı olmasına rağmen program adlarının aynı olması halinde bu programlar birbirine denk veya eşdeğer sayılmaktadır. Eşedeğerliği bulunmayan program ve bölümlerin transkript örnekleri incelenerek, ayrıca program veya bölüm kapatılması halinde kapatılan program veya bölümün ad değişkliği ile ilgili görüş için ÜAK(Meslek komisyonlarına) gönderilerek görüş istenmesi ve gelen görüşün rapor haline gelip raporlar YÖK Yürütme Kurulu toplantısının 2547 sayılı Kanunun 43/b maddesi uyarınca karar verilip. Konu ile ilgili Devlet Personel Başkanlığı ve Çeşitli Bakanlıklar, ilgili kurum veya kişilere bilgi verilmektedir."
https://www.yok.gov.tr/iletisim/sss/15/10,YÖK Yurtdışı Denklik Biriminden aldığım diplomanın kurumlara veya Mühendis Odalarına yaptığım başvurlarda ve Türkiye'deki yükseköğretim kurumlarında yer alan program ve bölüm ile eşdeğerliği nedir?,"Ders ve transkript örnekleri , ÜAK (Meslek komisyonlarına) gönderilip gelen görüş raporları YÖK Yürütme Kurulu toplantısında incelenmekte; 2547 sayılı Kanunun 43/b maddesi uyarınca karar verilerek ,adı geçenlerin unvanları ve eşdeğerlikleri ile ilgili bilgi verilmektedir."
https://www.yok.gov.tr/iletisim/sss/16/1,"Mezun olduğum programın, Devlet Personel Başkanlığı tarafından hazırlanan Kamu Personel Seçme Sınavında yer alan Nitelik Kodlarında yer almaması durumunda ne yapmalıyım?","Devlet Personel Başkanlığı tarafından hazırlanan Kamu Personel Seçme Sınavında yer alan Nitelik Kod Kılavuzunda yer almayan mezun olunan bölüm ve programın dersleri incelenmek üzere Üniversitelerarası Kurul Başkanlığına gönderilmekte, program veya bölümün eşdeğerliği hakkında rapor geldikten sonra YÖK Yürütme Kurulunda 2547 sayılı Kanunun 43/b maddesi uyarınca eşdeğerliğine ilişkin karar verildikten sonra Devlet Personel Başkanlığına bilgi verilmektedir."
https://www.yok.gov.tr/iletisim/sss/16/2,Yabancı dil sınavıyla girilen programların zorunlu hazırlık sınıfında başarısız olan öğrencilerin durumu ne olacak?,"Yükseköğretim Kurumlarında Yabancı Dil Eğitim-Öğretim ve Yabancı Dille Eğitim-Öğretim Yapılmasında Uyulacak Esaslara İlişkin Yönetmelik konusunda çalışmalar sürmekte olup, bu konu, yönetmelik yayınlandıktan sonra netleşecektir."
https://www.yok.gov.tr/iletisim/sss/16/3,Hazırlık sınıfında başarısız olan öğrencilerin Türkçe programlara yerleştirilmesi nasıl ve ne zaman yapılıyor?,"Zorunlu yabancı dil hazırlık sınıfında başarısız olan öğrenciler, başvurmaları halinde, Öğrenci Seçme ve Yerleştirme Merkezi tarafından, başka bir üniversitede ya da kaydının bulunduğu üniversitede öğretim dili Türkçe olan eşdeğer bir programa, eşdeğer programın bulunmaması halinde, yakın programlardan birine yerleştirilir. Ancak bunun için, kayıt yaptırılan yıl itibarıyla, öğrencinin üniversiteye giriş puanının, yerleştirileceği programa kayıt yaptırmak için aranan taban puanından düşük olmaması gerekir. Bu haktan faydalanabilmek için Eylül ayı içerisinde ÖSYM tarafından www.osym.gov.tr internet adresinden yapılacak duyuruların takip edilerek, gerekli işlemlerin yapılması gerekmektedir. Öğretim dili yabancı dil olan programlarda hazırlık sınıfında başarılı olamayan ve söz konusu yerleştirme işleminden faydalanamayan öğrenciler eğitimlerine devam edememektedir. Yabancı dil seviyesini üniversitenin aradığı düzeyde olduğu belgeleyenler ile üniversitenin yabancı dil hazırlık sınavında başarılı olanlar eğitime daha sonra devam edebilmektedir."
https://www.yok.gov.tr/iletisim/sss/16/4,Özel yetenekle yerleştirilen ve zorunlu hazırlık uygulaması olan programlarda hazırlık sınıfında başarısız olan öğrencilerin Türkçe programlara geçiş yapabilir mi?,"Özel yetenek sınavı sonuçlarıyla bir yükseköğretim programına yerleştirilen öğrencilerin, zorunlu yabancı dil hazırlık sınıfında başarısız olmaları durumunda Türkçe programlara yerleştirilmeleri mümkün değildir."
https://www.yok.gov.tr/iletisim/sss/16/5,Yüzde 30 ya da Türkçe programlarda zorunlu hazırlık sınıfında başarısız olan öğrenciler hazırlıktan sorumlu olarak üstten ders alabilir mi?,"Yükseköğretim Kurumlarında Yabancı Dil Eğitim-Öğretim ve Yabancı Dille Eğitim-Öğretim Yapılmasında Uyulacak Esaslara İlişkin Yönetmelik konusunda çalışmalar sürmekte olup, bu konu, yönetmelik yayınlandıktan sonra netleşecektir."
https://www.yok.gov.tr/iletisim/sss/16/6,Üniversitedeki Bölüm veya Meslek Yüksekokulları açısından görülen öğrenimin Hizmet Sınıfı nedir?,"657 sayılı Devlet Memurları Kanununda yer alan hizmet sınıfları içinde yer almayan yeni açılan programların derslerinin ne kadarının teknik veya sağlık içerikli olduğu incelenmek üzere Üniversitelerarası Kurul Başkanlığına gönderilmekte, program veya bölüm hakkında rapor geldikten sonra YÖK Yürütme Kurulunda 2547 sayılı Kanunun 43/b maddesi uyarınca hizmet sınıfına ilişkin karar verildikten sonra sonuçları kurumlara veya kişilere bildirilmektedir.kuruluşlar ile şahıslara bilgi verilmektedir."
https://www.yok.gov.tr/iletisim/sss/16/7,Lisans Programı açma kriterleri ve başvuru şartları nelerdir?,"Lisans programı açma ölçütleri Kurulumuz web sayfasında bulunmaktadır. Öğrenci alımı teklifi yapabilmek için alanında ve kadrosunda bulunan en az üç yardımcı doçent şartının sağlanması, sayfamızda yer alan ölçütlere göre hazırlanan dosyanın tarafımıza gönderilmesi gerekmektedir. İlgili içerik için ""http://www.yok.gov.tr/content/view/507/210/"" ."
https://www.yok.gov.tr/iletisim/sss/16/8,Fakülte/Enstitü/Yüksekokul açılma kriterleri nelerdir?,"Fakülte/Enstitü/Yüksekokul açabilmek için gerekli fiziki şartların sağlanması durumunda rektörlük üst yazısı, senato kararı, gerekçe ve fiziki şartlar hakkında bilgilerin yer aldığı teklif dosyasının tarafımıza gönderilmesi gerekmektedir."
https://www.yok.gov.tr/iletisim/sss/16/9,% 30 ve % 100 Yabancı Dille Program açma ölçütleri nelerdir?,"% 30 ve % 100 Yabancı dille eğitim veren program açmak için istenilen bölüm kadrosunda yabancı dil şartını sağlayan (Yurtdışında doktora yapmış veya yabancı dille eğitim veren bir üniversiteden mezun/kpds-üds-toefl puanı 80 ve üzeri olan) üçü öğretim üyesi olmak üzere beş öğretim elemanın bulunması şarttır. İlgili yönetmelik için ""http://www.yok.gov.tr/content/view/471/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/16/10,Bölüm açılması ile öğrenci alımı birlikte teklif edilebilir mi?,Bölüm açılması öğrenci alımı ile birlikte teklif edilemez. Öncelikle öğrenci alınmak istenen bölümün açılması daha sonra söz konusu bölüme kadro ataması yapılarak öğrenci alımı teklif edilmesi gerekmektedir.
https://www.yok.gov.tr/iletisim/sss/17/1,Tezsiz yükseklisans programından mezun olanlar doktoraya başvurabilir mi?,Tezsiz yüksek lisans mezunu olanlar doktora programlarına başvuramamaktadırlar. Ancak 06.02.2013tarihinden önce tezsiz yüksek lisans programlarına kayıtlı olan öğrencilerin doktora programlarına başvuru hakkı bulunmaktadır.
