source,concept,description
https://ders.eba.gov.tr/yardim-sss/,"""EBA Portfolyo""da bulunan alanlar nelerdir?","Öğrenci Künyesi:
Öğrencinin profil fotoğrafının güncellendiği, ""Sayfam"" alanında yaptığı paylaşımların, dâhil olduğu grupların, EBA sistemi üzerinde yaptığı aksiyonlara göre topladığı puanların, kazandığı armaların ve istatistiklerinin sergilendiği alandır.
Akademik Durumu:
Öğrencinin akademik performansının sergilendiği alandır.
Projeler Alanı:
Öğrencinin yer aldığı sosyal sorumluluk ya da ders projelerinin sergilendiği alandır.
Katılımları ve Başarıları Alanı:
Öğrencinin sertifika ve katılım belgelerinin, başarılarının ve katıldığı etkinliklerin sergilendiği alandır.
Öğretmenin Görüşleri ve Seçtikleri Alanı:
Öğretmenlerinin, öğrenci hakkında görüşlerini yazabildiği ve öğrencinin tartışma oluşturma sayfasında yaptığı yorumlardan beğendiklerini paylaşabildiği alandır.
Puan ve Arma Alanı
Öğrenci; EBA Portfolyo'suna yaptığı katkıyla, ""Duvar"" alanında yaptığı paylaşım ve etkileşimlerle puan kazanabildiği gibi; sistemde soru çözdüğünde ve ödevlerini tamamladığında da puan kazanabilir. Ayrıca bu aktiflikler öğrenciye çeşitli armalar da kazandırır. Bu kazanımlar öğrencinin portfolyosunda bulunan profil detay sayfasından takip edilebilir."
https://ders.eba.gov.tr/yardim-sss/,Kimler canlı ders oluşturabilir?,"Canlı ders sadece okul yöneticileri tarafından oluşturulabilir. Okul yöneticileri; şube, öğretmen ve tarih seçerek canlı dersleri ilgili kişilere atayabilirler. Detaylı bilgi için “Canlı Dersler” sayfasındaki kullanım videolarını izleyebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,“Canlı Dersler” sayfasını kimler görebilir?,"“Canlı Dersler” sayfası sadece okul yöneticileri, öğretmenler ve öğrenciler için aktif durumdadır. Veliler, “Canlı Dersler” sayfasına erişemezler. Velilere, çocuğuna atanmış canlı dersle ilgili bildirim gönderilir."
https://ders.eba.gov.tr/yardim-sss/,Atama yapabileceğim canlı ders kotamı nereden takip edebilirim?,Canlı ders atama sayfasında sınıf seviyesi seçimi yapıldıktan sonra canlı ders kotası görülebilmektedir.
https://ders.eba.gov.tr/yardim-sss/,Canlı ders en fazla kaç şubeye gönderilebilir?,Bir canlı ders oluşturulurken en fazla 3 şube seçilebilir.
https://ders.eba.gov.tr/yardim-sss/,En fazla kaç öğrenciye canlı ders gönderilebilir?,"Bir canlı ders, en fazla 150 öğrenciye gönderilebilir."
https://ders.eba.gov.tr/yardim-sss/,"Canlı derse, seçilen öğretmen ve öğrenciler dışında kimler katılabilir?","Bir canlı derse seçilen öğretmen, öğrenci ya da yönetici dışında hiç kimse katılamaz."
https://ders.eba.gov.tr/yardim-sss/,Canlı ders en yakın hangi saate atanabilir?,Canlı Dersler en yakın 3 saat sonraya atanabilir.
https://ders.eba.gov.tr/yardim-sss/,Oluşturulan bir canlı ders sonradan güncellenebilir mi?,Güncellenemez.
https://ders.eba.gov.tr/yardim-sss/,Oluşturulan bir canlı ders atandıktan sonra silinir mi?,Canlı Dersin başlamasına 15 dakika kalana kadar silme işlemi gerçekleştirilebilir.
https://ders.eba.gov.tr/yardim-sss/,Mobil cihazlarımdan canlı ders ataması yapabilir miyim?,EBA uygulaması üzerinden yapılabilir.
https://ders.eba.gov.tr/yardim-sss/,Canlı ders atamamı istediğim gün ve saate göre yapamıyorum. Neden?,"Okulunuzun bulunduğu il, ders atanacak sınıf seviyesi gibi kriterlerle belirlenen gün ve saatlere göre atama yapabilirsiniz. Belirlenen gün ve saatler tablosu güncel olarak https://eba.gov.tr/#/sinif-bazli adresinde yayınlanmaktadır."
https://ders.eba.gov.tr/yardim-sss/,Canlı ders ataması yaparken kayıtlı olduğum okullardan birini görmüyorum. Ne yapabilirim?,"Öncelikle MEBBİS/E-Okul'da bu bilgilerin güncel olup olmadığını kontrol etmelisiniz. Eğer bu bilgiler o alanda güncelse EBA’nın sol menüsündeki gruplar sayfasını seçip ""Bilgilerimi Güncelle"" butonuna tıklayarak EBA’daki güncel okul bilgilerini görebilirsiniz."
https://ders.eba.gov.tr/yardim-sss/,Canlı ders atamasını yaparken güncel sınıf ve şubeleri ya da şubelerimdeki öğrenci sayısını eksik görüyorum. Ne yapabilirim?,Öncelikle E-Okul’da bu bilgilerin güncel olup olmadığını kontrol etmelisiniz. Eğer bu bilgiler o alanda güncelse EBA’nın sol menüsündeki “Gruplar” düğmesine tıklayınız. Buradaki “ŞUBE EKLE” butonuna tıklandığında e-okuldaki kayıtlı şubeler listelenir. Şube kutucuğunun sağ üst köşesindeki “güncelle” ikonuna tıklayarak şubedeki öğrencileri güncelleyebilirsiniz.
https://ders.eba.gov.tr/yardim-sss/,Canlı ders ataması yaparken canlı ders ataması yapacağım öğretmeni göremiyorum. Bunun için ne yapabilirim?,"Öğretmenlerinizin EBA’ya giriş yaparak bilgilerini güncellemesi gerekmektedir. Bunun için EBA’nın sol menüsündeki “Gruplar” düğmesine tıklayınız. Buradaki “ŞUBE EKLE” butonuna tıklandığında e-okuldaki kayıtlı şubeler listelenir. Öğretmen dersine girdiği şubeleri bu alandan eklemelidir. Ardından şube kutucuğunun sağ üst köşesindeki “güncelle” ikonuna tıklandığında şubedeki öğrenciler güncellenecektir. Bu işlemlerin tamamı yapıldığında okul yöneticileri canlı ders ataması yaparken ders ataması yapacağı öğretmeni, sınıf ve şube bilgilerini görebilecektir."
